bach_deg_num,black_pop,high_school_num,median_HH_income,median_age,mortgage_cost,total_pop,unemp_rate,white_pop,year,district_num,state_name
59702.0,64386.0,114804.0,19755.0,34.3,880,619184.0,9.4,285054.0,2005,12,New York
75644.0,46408.0,153064.0,29640.0,37.4,1125,669362.0,7.0,491235.0,2005,13,New York
180712.0,29022.0,68439.0,45697.0,38.3,1363,646804.0,5.4,476928.0,2005,14,New York
76421.0,190330.0,88032.0,20263.0,35.3,751,633679.0,10.4,171343.0,2005,15,New York
22315.0,202782.0,103792.0,13514.0,28.1,732,655639.0,13.9,89065.0,2005,16,New York
71709.0,210530.0,118453.0,27319.0,35.3,1020,654942.0,8.4,307317.0,2005,17,New York
103713.0,60538.0,92010.0,35891.0,39.7,1541,639537.0,5.4,478792.0,2005,18,New York
92739.0,30462.0,117822.0,36190.0,38.3,1511,662574.0,5.4,572982.0,2005,19,New York
69554.0,12067.0,149783.0,26475.0,40.4,845,654640.0,4.8,619976.0,2005,20,New York
66006.0,49510.0,138524.0,26655.0,39.0,779,634066.0,6.8,543878.0,2005,21,New York
60640.0,54133.0,141194.0,22975.0,37.7,834,632325.0,7.2,513340.0,2005,22,New York
44898.0,7763.0,153761.0,21515.0,37.8,623,619357.0,7.1,592253.0,2005,23,New York
53564.0,12922.0,142207.0,21780.0,39.6,643,612464.0,6.9,578504.0,2005,24,New York
76440.0,47470.0,130828.0,26136.0,39.0,777,645491.0,6.6,562047.0,2005,25,New York
67607.0,16332.0,141111.0,26010.0,39.8,826,635883.0,5.5,596894.0,2005,26,New York
55133.0,30787.0,150485.0,22553.0,39.9,670,623156.0,9.1,561911.0,2005,27,New York
50334.0,180805.0,119619.0,20463.0,36.2,699,587960.0,8.8,366972.0,2005,28,New York
68858.0,14612.0,141292.0,23642.0,40.0,745,634430.0,6.3,593222.0,2005,29,New York
34395.0,309106.0,134085.0,16713.0,36.8,595,596939.0,10.2,261792.0,2005,1,North Carolina
46885.0,183108.0,132500.0,22228.0,34.3,733,630166.0,6.5,397506.0,2005,2,North Carolina
60388.0,91991.0,121049.0,22595.0,36.3,715,610367.0,6.7,479638.0,2005,3,North Carolina
135734.0,135517.0,74430.0,31641.0,34.5,978,693159.0,5.6,474824.0,2005,4,North Carolina
65043.0,46057.0,136810.0,21769.0,38.9,644,637364.0,5.2,564161.0,2005,5,North Carolina
77990.0,67473.0,137822.0,24100.0,38.8,730,658250.0,6.8,557439.0,2005,6,North Carolina
63596.0,135671.0,138104.0,18757.0,36.4,655,656703.0,7.2,432479.0,2005,7,North Carolina
56389.0,179605.0,134130.0,21474.0,34.2,728,638700.0,8.5,395035.0,2005,8,North Carolina
132176.0,93268.0,107501.0,30069.0,35.5,1002,733818.0,6.3,594125.0,2005,9,North Carolina
54234.0,57636.0,148800.0,20748.0,38.3,597,639117.0,7.4,544486.0,2005,10,North Carolina
69620.0,25143.0,136137.0,20976.0,41.1,575,633115.0,5.9,577853.0,2005,11,North Carolina
58650.0,272405.0,124383.0,21463.0,33.5,742,630020.0,9.6,301371.0,2005,12,North Carolina
96409.0,168718.0,113104.0,24235.0,35.0,777,653323.0,7.1,424762.0,2005,13,North Carolina
77591.0,4981.0,119819.0,22563.0,39.1,531,609645.0,3.8,557952.0,2005,1,North Dakota
58037.0,166531.0,134522.0,23785.0,36.7,740,586819.0,8.0,394929.0,2005,1,Ohio
84634.0,31763.0,133988.0,26132.0,37.5,885,644431.0,6.9,590739.0,2005,2,Ohio
64614.0,103882.0,137614.0,24879.0,38.0,765,629544.0,7.3,503445.0,2005,3,Ohio
40458.0,21870.0,183426.0,22492.0,37.8,651,610254.0,6.7,566974.0,2005,4,Ohio
39924.0,6090.0,183001.0,23764.0,37.6,679,614878.0,6.3,587164.0,2005,5,Ohio
39192.0,10251.0,175639.0,19268.0,40.6,539,593432.0,7.8,569754.0,2005,6,Ohio
52604.0,48139.0,155623.0,24915.0,36.9,799,628345.0,7.4,555685.0,2005,7,Ohio
50446.0,31237.0,163211.0,23995.0,36.3,776,629795.0,6.4,573961.0,2005,8,Ohio
55361.0,85108.0,140248.0,23246.0,37.3,737,606199.0,8.2,486794.0,2005,9,Ohio
70767.0,47643.0,142174.0,24233.0,39.0,783,611778.0,7.3,524808.0,2005,10,Ohio
50618.0,325010.0,109174.0,21115.0,38.5,752,554155.0,13.6,203550.0,2005,11,Ohio
106329.0,145225.0,117520.0,29271.0,35.0,915,672635.0,6.1,485256.0,2005,12,Ohio
71332.0,76460.0,146010.0,25254.0,38.7,840,640996.0,6.8,530510.0,2005,13,Ohio
86193.0,21639.0,141437.0,27167.0,39.6,952,651598.0,5.7,608178.0,2005,14,Ohio
87009.0,55214.0,116381.0,27307.0,33.9,867,626845.0,6.6,525692.0,2005,15,Ohio
58271.0,29033.0,173992.0,23075.0,38.7,734,627815.0,6.7,581732.0,2005,16,Ohio
46022.0,68354.0,173644.0,21501.0,39.0,659,595187.0,7.7,510243.0,2005,17,Ohio
32929.0,10459.0,187655.0,20217.0,37.7,582,630900.0,8.8,608606.0,2005,18,Ohio
90923.0,62045.0,129277.0,23419.0,36.0,708,699783.0,6.0,526156.0,2005,1,Oklahoma
44650.0,23088.0,172028.0,17327.0,38.2,451,681402.0,7.9,482888.0,2005,2,Oklahoma
59064.0,19480.0,155906.0,20260.0,38.0,527,660052.0,5.6,545455.0,2005,3,Oklahoma
63852.0,44499.0,148564.0,21505.0,35.7,617,697604.0,5.4,551847.0,2005,4,Oklahoma
82552.0,93982.0,115613.0,21577.0,35.1,631,694655.0,8.1,483314.0,2005,5,Oklahoma
111348.0,8678.0,109348.0,27105.0,35.4,961,739013.0,6.8,615358.0,2005,1,Oregon
68067.0,3114.0,142745.0,21031.0,39.0,705,721136.0,6.8,659416.0,2005,2,Oregon
90628.0,35824.0,117122.0,23816.0,36.1,923,696643.0,8.4,564903.0,2005,3,Oregon
68643.0,4682.0,138402.0,20410.0,39.7,728,694495.0,8.0,631025.0,2005,4,Oregon
84783.0,6011.0,119680.0,23593.0,36.6,883,708822.0,7.6,619027.0,2005,5,Oregon
35516.0,315621.0,140384.0,17031.0,33.1,696,616755.0,14.3,197740.0,2005,1,Pennsylvania
58233.0,343582.0,113172.0,21458.0,35.7,730,568754.0,12.1,178069.0,2005,2,Pennsylvania
58724.0,19516.0,188018.0,20914.0,40.4,618,613076.0,6.3,580473.0,2005,3,Pennsylvania
89670.0,23405.0,156657.0,25074.0,41.6,783,638384.0,5.6,598971.0,2005,4,Pennsylvania
48363.0,3579.0,189672.0,19099.0,39.2,563,604746.0,6.5,586740.0,2005,5,Pennsylvania
105502.0,51123.0,139574.0,31199.0,38.5,1101,682399.0,4.4,589728.0,2005,6,Pennsylvania
103407.0,53994.0,125598.0,31661.0,40.3,1122,637800.0,5.1,543422.0,2005,7,Pennsylvania
95066.0,22840.0,153066.0,31214.0,40.1,1211,659034.0,4.6,599838.0,2005,8,Pennsylvania
41967.0,6728.0,211793.0,20844.0,40.7,529,628995.0,5.9,610159.0,2005,9,Pennsylvania
55105.0,10212.0,191805.0,21340.0,41.6,626,621263.0,6.9,599366.0,2005,10,Pennsylvania
52146.0,25863.0,192607.0,20453.0,40.2,669,644518.0,8.4,593748.0,2005,11,Pennsylvania
45863.0,20856.0,209026.0,19427.0,42.1,499,607549.0,7.6,578432.0,2005,12,Pennsylvania
82540.0,40279.0,154227.0,29625.0,40.2,912,632940.0,6.3,525590.0,2005,13,Pennsylvania
62066.0,132370.0,140320.0,20234.0,40.5,649,571380.0,9.0,411123.0,2005,14,Pennsylvania
77260.0,27411.0,164697.0,26441.0,39.2,906,665540.0,6.8,578060.0,2005,15,Pennsylvania
73302.0,30158.0,155951.0,25512.0,36.8,854,655025.0,4.5,585500.0,2005,16,Pennsylvania
56270.0,45081.0,192487.0,25129.0,40.5,682,627657.0,5.6,554840.0,2005,17,Pennsylvania
90682.0,14954.0,158505.0,25584.0,42.5,787,637083.0,5.3,602773.0,2005,18,Pennsylvania
68881.0,20964.0,183373.0,25925.0,39.6,804,666249.0,5.4,617572.0,2005,19,Pennsylvania
61509.0,31043.0,104210.0,26090.0,38.2,935,511049.0,6.4,425093.0,2005,1,Rhode Island
64451.0,20800.0,101514.0,27833.0,38.5,1023,521613.0,5.9,431221.0,2005,2,Rhode Island
91329.0,157165.0,144787.0,24296.0,36.5,820,744104.0,5.4,554968.0,2005,1,South Carolina
93842.0,189517.0,126108.0,25539.0,36.7,777,709275.0,6.2,485668.0,2005,2,South Carolina
58521.0,133955.0,150063.0,20795.0,37.6,583,675255.0,8.5,521647.0,2005,3,South Carolina
73646.0,135093.0,137459.0,22617.0,37.5,662,687302.0,7.6,514262.0,2005,4,South Carolina
52567.0,217043.0,155541.0,20564.0,36.9,587,690283.0,10.6,448582.0,2005,5,South Carolina
39839.0,341715.0,142851.0,17005.0,37.3,563,607742.0,10.5,249302.0,2005,6,South Carolina
85688.0,6166.0,158891.0,22074.0,37.0,576,746033.0,4.9,656165.0,2005,1,South Dakota
49734.0,11705.0,170944.0,18738.0,40.0,500,639305.0,6.8,610981.0,2005,1,Tennessee
73532.0,38319.0,145396.0,21828.0,38.6,642,663265.0,6.6,602070.0,2005,2,Tennessee
58215.0,70706.0,147032.0,21446.0,39.0,585,633554.0,6.5,542707.0,2005,3,Tennessee
38701.0,26311.0,185954.0,18435.0,39.6,500,647356.0,7.8,603823.0,2005,4,Tennessee
78249.0,152999.0,121987.0,25170.0,36.2,772,615735.0,6.3,426710.0,2005,5,Tennessee
62482.0,47867.0,172455.0,22131.0,35.8,679,693261.0,6.5,612071.0,2005,6,Tennessee
96524.0,82743.0,124287.0,28062.0,37.0,881,692098.0,5.5,578308.0,2005,7,Tennessee
38449.0,146477.0,164279.0,19451.0,37.2,564,630457.0,8.2,464591.0,2005,8,Tennessee
56303.0,377160.0,116410.0,20395.0,33.5,763,595559.0,10.6,184454.0,2005,9,Tennessee
51753.0,118701.0,139150.0,18819.0,36.2,573,664756.0,8.4,501413.0,2005,1,Texas
75606.0,140554.0,124112.0,25317.0,35.9,795,685115.0,7.7,467028.0,2005,2,Texas
143638.0,89176.0,82445.0,32652.0,32.3,1139,793790.0,5.3,539694.0,2005,3,Texas
67293.0,66648.0,147871.0,22402.0,35.8,700,709717.0,7.7,589224.0,2005,4,Texas
63035.0,82599.0,134711.0,23508.0,36.4,772,669399.0,8.5,526719.0,2005,5,Texas
76892.0,106054.0,125525.0,26055.0,33.1,884,725580.0,7.8,500207.0,2005,6,Texas
146373.0,51625.0,78662.0,36448.0,36.2,1033,712888.0,4.8,534278.0,2005,7,Texas
70494.0,49607.0,153774.0,21951.0,35.5,691,714823.0,8.9,616759.0,2005,8,Texas
62428.0,231046.0,101582.0,19953.0,29.7,754,670003.0,9.2,298225.0,2005,9,Texas
122934.0,65475.0,114742.0,29856.0,33.3,1044,792644.0,6.9,618282.0,2005,10,Texas
52427.0,23439.0,127142.0,20061.0,36.8,541,646112.0,4.3,545437.0,2005,11,Texas
73084.0,40967.0,131655.0,24714.0,33.4,851,730087.0,6.6,559120.0,2005,12,Texas
51420.0,27723.0,123551.0,20445.0,36.4,560,623544.0,5.8,514207.0,2005,13,Texas
68744.0,68369.0,121629.0,22138.0,35.6,719,700548.0,8.2,539024.0,2005,14,Texas
43710.0,14652.0,116044.0,15109.0,29.6,493,722494.0,9.8,535438.0,2005,15,Texas
45831.0,16919.0,93834.0,15512.0,30.9,584,682915.0,11.7,533517.0,2005,16,Texas
60161.0,63255.0,121066.0,19604.0,32.5,690,671846.0,8.5,546574.0,2005,17,Texas
39704.0,233711.0,106390.0,19071.0,31.7,697,625271.0,10.8,271897.0,2005,18,Texas
51425.0,31327.0,112584.0,18641.0,33.8,573,620796.0,6.4,503655.0,2005,19,Texas
37571.0,38085.0,112208.0,19335.0,32.1,655,624254.0,7.4,364919.0,2005,20,Texas
143647.0,29005.0,90734.0,32374.0,36.1,1022,742497.0,5.0,605368.0,2005,21,Texas
111316.0,102468.0,109878.0,31151.0,33.8,1075,790889.0,6.8,525185.0,2005,22,Texas
84517.0,11436.0,101618.0,22016.0,34.6,728,724795.0,5.3,560960.0,2005,23,Texas
117573.0,83849.0,94145.0,31182.0,33.6,1031,741456.0,6.6,505419.0,2005,24,Texas
48436.0,39424.0,106251.0,15422.0,29.5,614,688908.0,9.5,438091.0,2005,25,Texas
101541.0,101350.0,114650.0,27146.0,32.5,994,750608.0,6.3,562446.0,2005,26,Texas
44177.0,14137.0,102135.0,16434.0,31.3,637,676728.0,8.0,542249.0,2005,27,Texas
37206.0,44763.0,126611.0,17049.0,29.4,635,717206.0,9.4,500609.0,2005,28,Texas
16140.0,66910.0,107881.0,16901.0,28.7,633,652649.0,12.0,396441.0,2005,29,Texas
40754.0,249790.0,101815.0,19657.0,31.5,771,625819.0,10.3,261113.0,2005,30,Texas
87847.0,85958.0,118070.0,26693.0,32.2,848,725076.0,6.9,545315.0,2005,31,Texas
97590.0,53328.0,69878.0,24567.0,32.8,849,646952.0,7.1,472443.0,2005,32,Texas
86178.0,10968.0,128066.0,22708.0,28.7,859,802523.0,5.5,720398.0,2005,1,Utah
101302.0,3439.0,112550.0,22536.0,31.0,807,787289.0,5.3,722444.0,2005,2,Utah
78872.0,3918.0,121113.0,21515.0,26.3,939,837538.0,5.3,735935.0,2005,3,Utah
84510.0,2932.0,134142.0,24589.0,40.7,849,602290.0,5.3,581874.0,2005,1,Vermont
86900.0,132897.0,136578.0,30454.0,36.5,1065,718099.0,4.4,533336.0,2005,1,Virginia
74938.0,132543.0,106586.0,28522.0,35.1,1021,616889.0,5.4,422953.0,2005,2,Virginia
50674.0,346507.0,121032.0,22366.0,34.7,797,606959.0,8.9,233467.0,2005,3,Virginia
62389.0,216695.0,139175.0,27285.0,36.3,886,678575.0,6.4,429034.0,2005,4,Virginia
54256.0,143226.0,146336.0,21046.0,40.9,591,637275.0,7.0,470171.0,2005,5,Virginia
66281.0,65669.0,148036.0,22752.0,40.2,645,630257.0,4.4,540818.0,2005,6,Virginia
111955.0,116456.0,118521.0,30517.0,38.2,994,701239.0,4.5,547086.0,2005,7,Virginia
136946.0,83426.0,65911.0,43984.0,37.3,1402,638999.0,3.6,439420.0,2005,8,Virginia
42633.0,21795.0,140792.0,16943.0,39.9,433,615812.0,7.0,580560.0,2005,9,Virginia
141161.0,59283.0,96949.0,40448.0,34.7,1625,773667.0,3.6,575863.0,2005,10,Virginia
135926.0,78695.0,77694.0,43588.0,36.9,1791,714837.0,3.8,486573.0,2005,11,Virginia
121114.0,16308.0,93132.0,32939.0,37.9,1216,698305.0,5.8,558739.0,2005,1,Washington
74745.0,7477.0,126731.0,25697.0,36.5,989,692515.0,6.0,612223.0,2005,2,Washington
74570.0,9868.0,137029.0,25839.0,36.4,894,728014.0,8.2,644999.0,2005,3,Washington
53372.0,7151.0,114571.0,20103.0,33.4,691,699682.0,9.4,560220.0,2005,4,Washington
67518.0,6224.0,118343.0,20117.0,36.8,654,655142.0,7.9,589823.0,2005,5,Washington
69178.0,37192.0,132263.0,24006.0,37.8,789,665425.0,8.0,527901.0,2005,6,Washington
139825.0,50839.0,74336.0,29792.0,37.2,1017,621207.0,6.4,425021.0,2005,7,Washington
127675.0,24075.0,100423.0,35645.0,37.2,1353,715538.0,5.7,567992.0,2005,8,Washington
72296.0,43152.0,127086.0,27604.0,36.1,979,670510.0,8.0,501099.0,2005,9,Washington
44042.0,9956.0,172184.0,18487.0,40.4,480,580068.0,7.5,557783.0,2005,1,West Virginia
48869.0,22054.0,178319.0,21405.0,40.6,521,613729.0,7.3,576736.0,2005,2,West Virginia
33102.0,22260.0,168257.0,16263.0,41.4,396,577953.0,6.9,547970.0,2005,3,West Virginia
72628.0,32157.0,161268.0,27850.0,38.4,919,688714.0,6.0,614633.0,2005,1,Wisconsin
99275.0,24903.0,125419.0,27633.0,35.9,908,688666.0,5.2,617140.0,2005,2,Wisconsin
64983.0,3379.0,160387.0,23494.0,37.2,725,673250.0,4.7,649980.0,2005,3,Wisconsin
51557.0,226080.0,124409.0,21768.0,32.7,726,629773.0,12.2,312546.0,2005,4,Wisconsin
122475.0,10386.0,127377.0,31954.0,40.5,1083,687865.0,4.7,649617.0,2005,5,Wisconsin
61451.0,4274.0,180250.0,24847.0,39.1,745,658110.0,6.0,628702.0,2005,6,Wisconsin
58007.0,1779.0,181859.0,22864.0,39.9,674,668862.0,5.7,637890.0,2005,7,Wisconsin
72419.0,4992.0,172059.0,24803.0,38.8,767,680511.0,6.3,623849.0,2005,8,Wisconsin
51488.0,3317.0,111970.0,22590.0,39.1,612,495226.0,5.3,457681.0,2005,1,Wyoming
,276503.0,,,34.4,253,3865280.0,15.2,2953015.0,2005,1,Puerto Rico
56006.0,186588.0,157497.0,20810.0,37.0,686,666932.0,6.3,455389.0,2006,1,Alabama
49506.0,201390.0,147851.0,19304.0,37.3,589,649951.0,7.1,430327.0,2006,2,Alabama
46787.0,210547.0,137403.0,17839.0,35.8,594,657814.0,9.2,428587.0,2006,3,Alabama
34236.0,33616.0,153958.0,18103.0,38.7,507,652585.0,6.4,597162.0,2006,4,Alabama
77696.0,115797.0,130665.0,22008.0,38.1,639,670041.0,5.8,523660.0,2006,5,Alabama
98771.0,76376.0,131628.0,28886.0,38.3,858,697031.0,4.0,597460.0,2006,6,Alabama
40120.0,385007.0,127220.0,16275.0,34.8,600,604676.0,10.4,205373.0,2006,7,Alabama
72258.0,21476.0,119251.0,25793.0,33.5,1015,670053.0,9.4,460170.0,2006,1,Alaska
53123.0,8824.0,143568.0,19726.0,35.7,661,730163.0,5.0,480289.0,2006,1,Arizona
82129.0,28697.0,178521.0,25474.0,38.5,975,897525.0,4.8,738781.0,2006,2,Arizona
96067.0,20980.0,115449.0,30008.0,36.0,1082,699585.0,4.1,602443.0,2006,3,Arizona
35349.0,54889.0,113876.0,20833.0,28.2,815,707088.0,5.4,479842.0,2006,4,Arizona
115938.0,20355.0,88658.0,30090.0,36.1,1074,671465.0,3.8,563872.0,2006,5,Arizona
110819.0,22093.0,152292.0,29493.0,33.2,1132,948360.0,3.6,803001.0,2006,6,Arizona
45052.0,28494.0,148742.0,19640.0,31.0,727,787055.0,8.4,477148.0,2006,7,Arizona
104705.0,23505.0,115047.0,25857.0,41.0,831,725077.0,4.6,595934.0,2006,8,Arizona
41204.0,114255.0,176972.0,17538.0,38.1,524,675114.0,8.6,543111.0,2006,1,Arkansas
70485.0,146392.0,152333.0,21868.0,36.5,701,704974.0,5.5,528939.0,2006,2,Arkansas
65580.0,18283.0,167846.0,20461.0,35.2,641,765390.0,5.4,663180.0,2006,3,Arkansas
43964.0,158750.0,174349.0,17072.0,39.0,508,665394.0,9.0,472994.0,2006,4,Arkansas
78292.0,12077.0,110128.0,22407.0,35.8,997,686677.0,7.1,536749.0,2006,1,California
59019.0,7901.0,134696.0,20306.0,35.8,842,701123.0,9.3,565575.0,2006,2,California
101288.0,47293.0,125106.0,30983.0,36.6,1371,785650.0,5.8,560433.0,2006,3,California
98111.0,8765.0,125964.0,28220.0,38.9,1261,748169.0,5.8,639732.0,2006,4,California
72055.0,92596.0,104536.0,23257.0,32.1,1026,658493.0,9.0,336436.0,2006,5,California
106907.0,14965.0,86757.0,31300.0,40.8,1525,641428.0,5.1,513789.0,2006,6,California
72820.0,103029.0,111286.0,29090.0,36.5,1466,654534.0,6.7,312348.0,2006,7,California
143053.0,47775.0,69140.0,32409.0,38.9,1315,602099.0,6.1,321240.0,2006,8,California
87417.0,135893.0,79347.0,25999.0,36.3,1210,623539.0,8.7,277818.0,2006,9,California
102675.0,49346.0,90357.0,34458.0,37.2,1736,683572.0,6.1,443040.0,2006,10,California
104608.0,37485.0,124250.0,32948.0,35.1,1721,792039.0,6.4,532940.0,2006,11,California
140974.0,14596.0,80016.0,37243.0,40.7,1689,642844.0,4.7,346979.0,2006,12,California
101366.0,45691.0,109682.0,31714.0,36.6,1496,643902.0,6.2,259903.0,2006,13,California
121373.0,19332.0,61128.0,40769.0,38.0,1626,651056.0,4.8,445133.0,2006,14,California
119310.0,15840.0,81094.0,37103.0,37.0,1627,664233.0,5.7,324803.0,2006,15,California
85025.0,20230.0,96420.0,28680.0,34.3,1695,647847.0,7.1,305353.0,2006,16,California
61824.0,14822.0,81804.0,23073.0,32.7,1320,641114.0,9.8,440503.0,2006,17,California
28736.0,39267.0,115743.0,18739.0,29.8,976,700850.0,11.8,441736.0,2006,18,California
65239.0,25019.0,133882.0,22962.0,33.4,1072,748104.0,8.3,564510.0,2006,19,California
20944.0,44836.0,103324.0,15130.0,27.7,716,702391.0,12.9,387964.0,2006,20,California
51186.0,18100.0,109614.0,19887.0,29.6,866,749852.0,8.9,525316.0,2006,21,California
64126.0,43462.0,130730.0,23438.0,33.6,1067,738104.0,7.1,508740.0,2006,22,California
71918.0,13997.0,75944.0,21983.0,32.9,1292,637864.0,5.6,463115.0,2006,23,California
91703.0,11230.0,98732.0,31432.0,37.1,1684,687724.0,5.0,497735.0,2006,24,California
63619.0,76655.0,126995.0,24867.0,31.4,1419,786155.0,7.5,462504.0,2006,25,California
98344.0,32431.0,97696.0,31813.0,37.2,1539,687990.0,6.0,389263.0,2006,26,California
87525.0,27944.0,107880.0,25410.0,35.9,1320,668799.0,4.7,353625.0,2006,27,California
70772.0,19575.0,95412.0,21786.0,32.9,1202,654761.0,5.9,357475.0,2006,28,California
114255.0,37567.0,103245.0,25638.0,39.5,1231,651759.0,5.5,340658.0,2006,29,California
160823.0,20473.0,56712.0,39955.0,40.7,1680,650728.0,5.8,512768.0,2006,30,California
54281.0,26360.0,95492.0,16701.0,31.1,877,644707.0,7.3,211686.0,2006,31,California
46952.0,14735.0,112643.0,20632.0,33.0,1162,656579.0,6.9,233823.0,2006,32,California
92523.0,174959.0,91315.0,21448.0,34.1,1035,648535.0,8.7,229759.0,2006,33,California
27701.0,31890.0,96065.0,17107.0,29.5,894,667136.0,7.5,296412.0,2006,34,California
42771.0,200699.0,103809.0,19309.0,29.9,1011,685806.0,6.6,219107.0,2006,35,California
119258.0,26941.0,90253.0,31340.0,36.4,1331,664004.0,5.4,396443.0,2006,36,California
51426.0,159605.0,91404.0,21198.0,30.4,1048,655632.0,9.1,178548.0,2006,37,California
40401.0,19537.0,112967.0,20576.0,31.4,1190,660653.0,6.7,286996.0,2006,38,California
47028.0,42186.0,107202.0,21762.0,30.1,1228,706730.0,6.6,278463.0,2006,39,California
88366.0,15602.0,90470.0,26747.0,35.3,1398,672377.0,5.0,386865.0,2006,40,California
55172.0,44311.0,141328.0,22643.0,33.2,1073,770206.0,7.6,551733.0,2006,41,California
109360.0,22360.0,87327.0,36632.0,36.8,1929,687751.0,4.7,402737.0,2006,42,California
33421.0,84913.0,116981.0,21006.0,27.8,1170,729476.0,7.0,424699.0,2006,43,California
74446.0,40672.0,135983.0,26308.0,30.7,1527,827843.0,7.5,508675.0,2006,44,California
68516.0,55326.0,152335.0,23408.0,33.7,1206,826129.0,7.2,517893.0,2006,45,California
115176.0,10775.0,85972.0,35199.0,39.9,1481,644395.0,4.4,445693.0,2006,46,California
36583.0,7710.0,88864.0,19990.0,28.8,1249,649040.0,6.0,371492.0,2006,47,California
146755.0,12531.0,65968.0,41032.0,37.6,1877,689639.0,3.7,487848.0,2006,48,California
65395.0,35352.0,122008.0,25562.0,31.7,1484,749162.0,5.2,507200.0,2006,49,California
124118.0,11514.0,77906.0,33588.0,36.9,1689,710358.0,4.5,534942.0,2006,50,California
46214.0,50791.0,98275.0,22104.0,31.1,1188,683959.0,6.6,414717.0,2006,51,California
88885.0,24749.0,96594.0,32480.0,37.2,1498,650592.0,4.5,514838.0,2006,52,California
91373.0,48938.0,80181.0,25715.0,30.5,1167,643440.0,5.5,441404.0,2006,53,California
89338.0,62547.0,99488.0,25800.0,34.9,926,624028.0,6.6,431529.0,2006,1,Colorado
117122.0,6257.0,96094.0,31016.0,34.3,1310,681241.0,4.7,582928.0,2006,2,Colorado
73983.0,5173.0,137605.0,21725.0,37.5,803,676395.0,5.2,595586.0,2006,3,Colorado
86654.0,4966.0,118966.0,24219.0,33.8,961,688513.0,5.3,604678.0,2006,4,Colorado
91482.0,36810.0,108357.0,25802.0,35.2,1026,679861.0,6.2,555511.0,2006,5,Colorado
151696.0,19319.0,87780.0,39729.0,37.1,1582,744831.0,4.2,660335.0,2006,6,Colorado
75461.0,42830.0,117314.0,26726.0,35.1,1029,658508.0,6.7,504404.0,2006,7,Colorado
82707.0,96073.0,143964.0,29157.0,39.1,1081,696667.0,7.0,508097.0,2006,1,Connecticut
85725.0,27496.0,148097.0,30493.0,39.1,1199,706619.0,5.7,620937.0,2006,2,Connecticut
79640.0,91647.0,157011.0,29019.0,38.2,1193,709165.0,6.6,548930.0,2006,3,Connecticut
114898.0,77606.0,107946.0,32804.0,39.0,1671,694419.0,5.3,532466.0,2006,4,Connecticut
93231.0,39889.0,147744.0,30572.0,40.0,1197,697939.0,6.1,589914.0,2006,5,Connecticut
93121.0,176845.0,192075.0,27119.0,37.5,919,853476.0,5.9,615638.0,2006,1,Delaware
80945.0,322105.0,81738.0,30928.0,35.0,1088,581530.0,8.5,200395.0,2006,1,District of Columbia
70762.0,97855.0,136883.0,22520.0,38.2,778,681180.0,5.6,537231.0,2006,1,Florida
67926.0,148083.0,139577.0,21359.0,37.1,760,686565.0,6.1,506572.0,2006,2,Florida
46663.0,352163.0,159918.0,19262.0,33.4,740,679832.0,8.2,267572.0,2006,3,Florida
84332.0,101753.0,146247.0,27119.0,37.4,898,705650.0,5.0,551414.0,2006,4,Florida
76594.0,44372.0,225961.0,21932.0,43.1,757,852578.0,6.5,751713.0,2006,5,Florida
64511.0,102605.0,170205.0,22554.0,38.4,822,751577.0,6.4,598333.0,2006,6,Florida
97754.0,70331.0,169746.0,25010.0,41.1,977,777881.0,4.1,652746.0,2006,7,Florida
104907.0,70158.0,146453.0,25480.0,37.0,1022,746635.0,5.4,570426.0,2006,8,Florida
99705.0,42592.0,163776.0,25410.0,41.8,964,772245.0,5.1,675804.0,2006,9,Florida
79674.0,32331.0,143958.0,24334.0,45.1,872,621223.0,4.5,547770.0,2006,10,Florida
70033.0,187717.0,141469.0,21374.0,35.2,859,661212.0,6.8,412868.0,2006,11,Florida
67613.0,111395.0,183464.0,23501.0,37.1,837,771683.0,5.6,575687.0,2006,12,Florida
87400.0,36404.0,182094.0,24955.0,46.5,939,736109.0,4.2,658253.0,2006,13,Florida
102140.0,47288.0,182936.0,27373.0,44.8,1065,813476.0,3.8,706089.0,2006,14,Florida
87492.0,69365.0,174041.0,23541.0,41.7,963,764771.0,5.4,623412.0,2006,15,Florida
80427.0,63558.0,178706.0,23698.0,42.9,949,763215.0,5.0,648417.0,2006,16,Florida
46889.0,388717.0,146553.0,19171.0,33.2,950,676629.0,8.8,220938.0,2006,17,Florida
87257.0,40757.0,115184.0,20352.0,42.1,1048,638719.0,4.0,551059.0,2006,18,Florida
100213.0,69452.0,165156.0,25580.0,45.7,1076,727647.0,5.3,577181.0,2006,19,Florida
101461.0,71581.0,126627.0,29278.0,41.0,1282,672781.0,4.3,535156.0,2006,20,Florida
80717.0,54292.0,119893.0,20577.0,38.7,1168,665532.0,5.0,547395.0,2006,21,Florida
116268.0,40837.0,128872.0,31445.0,43.8,1369,692476.0,4.1,602697.0,2006,22,Florida
46913.0,387648.0,146755.0,20109.0,32.9,988,692406.0,8.0,232199.0,2006,23,Florida
92813.0,53888.0,151498.0,26049.0,38.9,1036,740876.0,4.5,611817.0,2006,24,Florida
84182.0,93407.0,134693.0,22775.0,34.9,1353,796991.0,5.3,604499.0,2006,25,Florida
52194.0,154960.0,146053.0,21823.0,34.7,651,681860.0,5.8,491730.0,2006,1,Georgia
