year,dist_id,dem_vote_share,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted
2006,MI_11,0.44298310237063115,109.0,20332.0,0.335,0.012,0.273,0.09300000000000001,41.0,0,0.4187327737799783,0,0.464367816,0.484848485,32560.0,39.0,1190.0,7.0,0.1434234203884776,0.06504150629823335,0.18638952755529728,0.8592154649912552,0.0
2008,MI_11,0.46881641254048356,110.0,20332.0,0.335,0.012,0.318,0.1,43.0,0,0.44298310237063115,0,0.535632184,0.5,31900.0,38.9,1193.0,8.1,0.13885448643427942,0.08729647349594202,0.18297614316003089,0.8398578926164117,0.0
2010,MI_11,0.3937166751096877,111.0,20332.0,0.335,0.012,0.39399999999999996,-0.396,45.0,0,0.46881641254048356,1,0.590804598,0.581632653,30459.0,40.0,1092.0,12.9,0.14823578446483074,0.09122313444391862,0.18178634330313015,0.819484302888477,0.0
2012,MI_11,0.46637625599192173,112.0,20332.0,0.335,0.012,0.36,0.003,47.0,0,0.3937166751096877,1,0.443678161,0.5204081629999999,34494.0,40.6,1167.0,7.4,0.18359343916259838,0.051204016132657466,0.1434307165463046,0.8328240107997783,1.0
2014,MI_11,0.41996811445753274,113.0,21336.0,0.723,-0.319,0.722,-0.34600000000000003,63.0,0,0.46637625599192173,1,0.462068966,0.540816327,36396.0,41.1,1136.0,5.6,0.18146944399980514,0.05296651749984341,0.14277561644407635,0.8256836039446853,0.0
2016,MI_11,0.43149380329604087,114.0,21528.0,0.37,0.255,0.373,0.315,56.0,0,0.41996811445753274,1,0.43218390799999995,0.44897959200000004,38519.0,41.5,1162.0,4.1,0.1885449507977453,0.050348715009076145,0.13237658491312834,0.8214551856856243,0.0
2018,MI_11,0.5367499038194848,115.0,21528.0,0.37,0.255,0.365,0.185,58.0,0,0.43149380329604087,0,0.554022989,0.469387755,40294.0,42.0,1216.0,4.1,0.20113861637777664,0.05484811808199192,0.13006576443774634,0.8103656953349425,0.0
2006,MI_12,0.7288338675421636,109.0,15033.0,-0.37799999999999995,-0.091,-0.376,-0.1,75.0,1,0.7049113456799617,0,0.464367816,0.484848485,26350.0,39.5,926.0,10.4,0.09381744579469796,0.17324698166500627,0.22746728262225302,0.7652037721490609,0.0
2008,MI_12,0.7511671600052059,110.0,15033.0,-0.37799999999999995,-0.091,-0.368,0.126,77.0,1,0.7288338675421636,0,0.535632184,0.5,26391.0,39.5,935.0,10.5,0.0997186379438209,0.1896965826334137,0.21861944374287143,0.7477795884617426,0.0
2010,MI_12,0.635937013818397,111.0,15033.0,-0.37799999999999995,-0.091,-0.419,0.221,79.0,1,0.7511671600052059,1,0.590804598,0.581632653,24152.0,40.6,914.0,16.9,0.10337747664510831,0.2171377129184336,0.217606784961266,0.7165636129602868,0.0
2012,MI_12,0.7010822482835309,112.0,15033.0,-0.37799999999999995,-0.091,-0.38799999999999996,0.015,81.0,1,0.635937013818397,1,0.443678161,0.5204081629999999,25759.0,35.8,920.0,10.2,0.10862823129107393,0.11161221254431777,0.1725476553119816,0.7972844356386356,1.0
2014,MI_12,0.6748952587636012,113.0,2605.0,-0.44799999999999995,0.313,-0.405,0.102,88.0,1,0.7010822482835309,1,0.462068966,0.540816327,27357.0,35.7,951.0,7.8,0.11165515940709607,0.10567677291915707,0.16450630807691927,0.7859039969824463,0.0
2016,MI_12,0.6874483709615522,114.0,21529.0,-0.408,-0.107,-0.46399999999999997,0.03,63.0,1,0.6748952587636012,1,0.43218390799999995,0.44897959200000004,29027.0,35.3,952.0,5.3,0.11233212955648347,0.10890841891434376,0.1622418462927435,0.7858918293646315,0.0
2018,MI_12,0.7079804437160122,115.0,21529.0,-0.408,-0.107,-0.368,-0.268,65.0,1,0.6874483709615522,0,0.554022989,0.469387755,30951.0,35.9,970.0,4.6,0.11467389769228596,0.10525379205152106,0.17085275259158827,0.7868259751998419,0.0
2006,MI_13,1.0,109.0,29733.0,-0.491,-0.172,-0.496,-0.212,61.0,1,0.8088766043673342,0,0.464367816,0.484848485,17354.0,33.0,793.0,18.8,0.05682688427935013,0.598866920840916,0.20279152496315023,0.3075964064262716,0.0
2008,MI_13,0.7953357172367616,110.0,29733.0,-0.491,-0.172,-0.518,0.039,63.0,1,1.0,0,0.535632184,0.5,17980.0,35.3,804.0,17.8,0.05281937379092928,0.6064250913520097,0.21012753457046643,0.31033710682811494,0.0
2010,MI_13,0.8113183269399342,111.0,29733.0,-0.491,-0.172,-0.501,-0.168,65.0,1,0.7953357172367616,1,0.590804598,0.581632653,17069.0,35.4,770.0,27.0,0.060425188416371074,0.5804834791247856,0.20483634359694808,0.3376165232037381,0.0
2012,MI_13,0.8585615001550501,112.0,21145.0,-0.478,-0.192,-0.469,-0.221,55.0,1,0.8113183269399342,1,0.443678161,0.5204081629999999,17326.0,36.0,733.0,20.2,0.05694239089358559,0.562654734757863,0.21291646370639228,0.37751616856982334,1.0
2014,MI_13,0.8297279047666684,113.0,10713.0,-0.6579999999999999,-0.512,-0.515,-0.48200000000000004,85.0,1,0.8585615001550501,1,0.462068966,0.540816327,18122.0,35.8,720.0,15.7,0.05904215841785875,0.5508738740049769,0.21958176288254727,0.3850706520948237,0.0
2016,MI_13,0.8305935347997593,114.0,10713.0,-0.6579999999999999,-0.512,-0.5379999999999999,-0.303,87.0,1,0.8297279047666684,1,0.43218390799999995,0.44897959200000004,21041.0,36.3,725.0,11.3,0.06027038972755979,0.5492016045371767,0.21260573252954587,0.37680802815382536,0.0
2018,MI_13,1.0,115.0,10713.0,-0.6579999999999999,-0.512,-0.601,-0.337,89.0,1,0.8305935347997593,0,0.554022989,0.469387755,21981.0,36.4,726.0,12.2,0.0673225969618353,0.5383894256085748,0.22229836670093167,0.38499933991636964,0.0
2006,MI_14,0.8529620356540334,109.0,10713.0,-0.6579999999999999,-0.512,-0.634,-0.41200000000000003,77.0,1,0.8589500341681071,0,0.464367816,0.484848485,19721.0,35.7,855.0,17.5,0.06447799063798838,0.6172534667505782,0.23086209215553757,0.3451274532106984,0.0
2008,MI_14,1.0,110.0,10713.0,-0.6579999999999999,-0.512,-0.55,-0.313,79.0,1,0.8529620356540334,0,0.535632184,0.5,20340.0,37.2,866.0,15.9,0.058666242994192534,0.5958468829649862,0.2117596154496224,0.3631120996802174,0.0
2010,MI_14,0.7943650155075543,111.0,10713.0,-0.6579999999999999,-0.512,-0.5489999999999999,-0.24,81.0,1,1.0,1,0.590804598,0.581632653,18989.0,37.0,813.0,27.5,0.06328160148063074,0.5981301916260968,0.19720406588221523,0.3535389927468114,0.0
2012,MI_14,0.8403113299880377,112.0,10713.0,-0.6579999999999999,-0.512,-0.569,-0.424,83.0,1,0.7943650155075543,1,0.443678161,0.5204081629999999,21411.0,38.7,870.0,18.6,0.10637883088214214,0.5642900146211405,0.1728577162351997,0.3474255325248703,1.0
2014,MI_14,0.7981339913943392,113.0,20923.0,-0.23600000000000002,-0.21100000000000002,-0.226,-0.08199999999999999,56.0,1,0.8403113299880377,1,0.462068966,0.540816327,22846.0,39.5,885.0,13.3,0.11229777837862197,0.5658295065857852,0.1698683424404837,0.34534197967499175,0.0
2016,MI_14,0.8077574626618758,114.0,21530.0,-0.442,-0.035,-0.455,-0.037000000000000005,62.0,1,0.7981339913943392,1,0.43218390799999995,0.44897959200000004,24860.0,37.7,890.0,11.4,0.11323541782811224,0.5612979483940327,0.17522132221577436,0.3341484245451292,0.0
2018,MI_14,0.8433714333388954,115.0,21530.0,-0.442,-0.035,-0.433,-0.019,64.0,1,0.8077574626618758,0,0.554022989,0.469387755,26890.0,37.4,904.0,10.0,0.1083412928106171,0.5652085861813899,0.1735549060302915,0.33987949471083756,0.0
2006,MI_15,1.0,109.0,2605.0,-0.44799999999999995,0.313,-0.452,0.24600000000000002,80.0,1,0.7274553103048592,0,0.464367816,0.484848485,25881.0,35.3,992.0,8.0,0.1080985371569139,0.12602922188639432,0.1870640835443997,0.786510598981635,0.0
2008,MI_15,0.7391401401848297,110.0,2605.0,-0.44799999999999995,0.313,-0.473,0.469,82.0,1,1.0,0,0.535632184,0.5,25986.0,35.6,1009.0,9.5,0.1005385504294121,0.12268216291547225,0.18874944637362098,0.7876022315290764,0.0
2010,MI_15,0.5863326462660536,111.0,2605.0,-0.44799999999999995,0.313,-0.44799999999999995,0.315,84.0,1,0.7391401401848297,1,0.590804598,0.581632653,25740.0,35.6,953.0,13.7,0.10392631766386921,0.1386104069640347,0.17852360264003278,0.7698672021240711,0.0
2006,MI_2,0.32208952570048455,109.0,29361.0,0.516,-0.262,0.479,-0.107,53.0,0,0.29444272237407754,0,0.464367816,0.484848485,21315.0,36.2,789.0,8.9,0.0910156496588294,0.045740962852863366,0.2369127073852387,0.8846318284333698,0.0
2008,MI_2,0.35822497197292613,110.0,29361.0,0.516,-0.262,0.48700000000000004,0.102,55.0,0,0.32208952570048455,0,0.535632184,0.5,22343.0,36.6,850.0,8.8,0.08864199734554803,0.0446880731039526,0.2239916969203175,0.8822641150915095,0.0
2010,MI_2,0.3263523725914328,111.0,29361.0,0.516,-0.262,0.5539999999999999,-0.264,57.0,0,0.35822497197292613,1,0.590804598,0.581632653,21066.0,39.0,767.0,13.2,0.0884778107969284,0.04326669251603543,0.22457902967574303,0.8875051686814389,0.0
2012,MI_2,0.35890536383577165,112.0,21142.0,0.633,-0.059000000000000004,0.6509999999999999,-0.22899999999999998,43.0,0,0.3263523725914328,1,0.443678161,0.5204081629999999,22867.0,37.1,785.0,9.6,0.10206183388395404,0.059630461887419786,0.2152830707025169,0.8714689245637887,1.0
2014,MI_2,0.34323875224664396,113.0,21142.0,0.633,-0.059000000000000004,0.652,0.053,45.0,0,0.35890536383577165,1,0.462068966,0.540816327,23372.0,36.6,801.0,7.4,0.10777368340454416,0.05951633664117609,0.20459327054272441,0.8495356925568709,0.0
2016,MI_2,0.3418747038547657,114.0,21142.0,0.633,-0.059000000000000004,0.596,-0.043,47.0,0,0.34323875224664396,1,0.43218390799999995,0.44897959200000004,25687.0,36.8,800.0,5.0,0.10697244086453096,0.06450783370636697,0.2137067751525583,0.8471709537188846,0.0
2018,MI_2,0.43726128023783656,115.0,21142.0,0.633,-0.059000000000000004,0.608,0.358,49.0,0,0.3418747038547657,0,0.554022989,0.469387755,26882.0,37.6,832.0,4.4,0.12343140778311962,0.0656052294318282,0.20402921212696562,0.8457602408576486,0.0
2006,MI_3,0.35405835703883676,109.0,29362.0,0.316,-0.622,0.345,-0.708,72.0,0,0.32101247388083326,0,0.464367816,0.484848485,23671.0,34.8,877.0,8.1,0.11334881330605864,0.08342054613689268,0.18801400971121165,0.837234276863103,0.0
2008,MI_3,0.3666117603182496,110.0,29362.0,0.316,-0.622,0.349,-0.708,74.0,0,0.35405835703883676,0,0.535632184,0.5,24933.0,35.3,902.0,7.8,0.11973723800460971,0.07829593404172923,0.18352166145279225,0.8343528341354494,0.0
2010,MI_3,0.38569466202961405,111.0,29362.0,0.316,-0.622,0.31,-0.902,76.0,0,0.3666117603182496,1,0.590804598,0.581632653,23587.0,35.2,898.0,11.5,0.1201672011819394,0.08846095636193291,0.18895607365500341,0.8427213433750135,0.0
2012,MI_3,0.45635135520278164,112.0,21143.0,0.6459999999999999,-0.763,0.821,-0.5710000000000001,32.0,0,0.38569466202961405,1,0.443678161,0.5204081629999999,24963.0,36.2,831.0,9.8,0.12290062993337109,0.08782571610350204,0.19093343401080884,0.8483447644216988,1.0
2014,MI_3,0.4025200262265173,113.0,21143.0,0.6459999999999999,-0.763,0.879,-0.47700000000000004,34.0,0,0.45635135520278164,1,0.462068966,0.540816327,25595.0,37.1,841.0,6.6,0.12522209219462238,0.08874866124410223,0.19276706543328825,0.8406808116479,0.0
2016,MI_3,0.3868110680986308,114.0,21143.0,0.6459999999999999,-0.763,0.573,-0.82,36.0,0,0.4025200262265173,1,0.43218390799999995,0.44897959200000004,27460.0,37.2,867.0,4.5,0.13733441654921227,0.07982083318566338,0.1930268886532228,0.84195725840969,0.0
2018,MI_3,0.4354450402238179,115.0,21143.0,0.6459999999999999,-0.763,0.552,-0.8340000000000001,38.0,0,0.3868110680986308,0,0.554022989,0.469387755,30024.0,37.1,887.0,4.9,0.14266028528023877,0.08305257921836978,0.18375166368659507,0.8390747885941681,0.0
2006,MI_4,0.38516947687484876,109.0,29124.0,0.385,-0.048,0.337,0.127,53.0,0,0.35072542613052293,0,0.464367816,0.484848485,20083.0,37.6,737.0,10.2,0.08696551464781317,0.024000312424967384,0.2335940731826558,0.9286108949528904,0.0
2008,MI_4,0.3655055230427057,110.0,29124.0,0.385,-0.048,0.429,0.053,55.0,0,0.38516947687484876,0,0.535632184,0.5,21282.0,38.6,774.0,9.9,0.08969707643536456,0.025312610073969708,0.2303305154397088,0.9309997651755313,0.0
2010,MI_4,0.3154906469913221,111.0,29124.0,0.385,-0.048,0.349,0.19,57.0,0,0.3655055230427057,1,0.590804598,0.581632653,20585.0,39.9,749.0,13.2,0.08366258897151896,0.02577111066324289,0.23684946939698734,0.9299290837727839,0.0
2012,MI_4,0.34722966314132453,112.0,29124.0,0.385,-0.048,0.39299999999999996,0.001,59.0,0,0.3154906469913221,1,0.443678161,0.5204081629999999,21558.0,40.6,708.0,11.2,0.08243224985244654,0.017440463068969687,0.23762008718098232,0.9418390494001863,1.0
2014,MI_4,0.40897019629158143,113.0,29124.0,0.385,-0.048,0.405,0.071,61.0,0,0.34722966314132453,1,0.462068966,0.540816327,22596.0,40.9,730.0,7.8,0.09005735593413318,0.01805502184649104,0.23893087400196406,0.9413574712152911,0.0
2016,MI_4,0.3423266598839273,114.0,21526.0,0.39799999999999996,0.46799999999999997,0.429,0.47,55.0,0,0.40897019629158143,1,0.43218390799999995,0.44897959200000004,23724.0,41.4,711.0,5.8,0.09297388816637568,0.017352213531443124,0.23885953629403545,0.9392522630684081,0.0
2018,MI_4,0.37375548149447463,115.0,21526.0,0.39799999999999996,0.46799999999999997,0.35,0.473,57.0,0,0.3423266598839273,0,0.554022989,0.469387755,25056.0,41.6,713.0,5.3,0.09403494197674518,0.019202155352677264,0.2393206769901308,0.9390663362702953,0.0
2006,MI_5,0.7429049751621418,109.0,14430.0,-0.385,0.011000000000000001,-0.40399999999999997,0.22699999999999998,77.0,1,0.682284650455429,0,0.464367816,0.484848485,21916.0,37.3,722.0,10.9,0.07193389923940148,0.18369653019870846,0.24955602485344622,0.7755249443026879,0.0
2008,MI_5,0.7229435113309739,110.0,14430.0,-0.385,0.011000000000000001,-0.36700000000000005,0.244,79.0,1,0.7429049751621418,0,0.535632184,0.5,23279.0,37.9,753.0,11.1,0.07958348186173746,0.17323410850765464,0.23246592745323122,0.7823424198692531,0.0
2010,MI_5,0.5446929926992475,111.0,14430.0,-0.385,0.011000000000000001,-0.40399999999999997,0.33399999999999996,81.0,1,0.7229435113309739,1,0.590804598,0.581632653,21363.0,38.5,734.0,19.4,0.0792426623200562,0.18063749934594717,0.22711251135673546,0.767104868848534,0.0
2012,MI_5,0.6736470913327178,112.0,14430.0,-0.385,0.011000000000000001,-0.466,0.19399999999999998,83.0,1,0.5446929926992475,1,0.443678161,0.5204081629999999,21896.0,40.5,706.0,14.5,0.07660726751978578,0.17857301565230355,0.24185453779187696,0.7760397478773561,1.0
2014,MI_5,0.6815973947121489,113.0,21372.0,-0.39399999999999996,-0.204,-0.41,-0.08900000000000001,56.0,1,0.6736470913327178,1,0.462068966,0.540816327,22461.0,40.9,731.0,11.4,0.08532035874126281,0.1728406557911339,0.22641031759426852,0.7739607037474611,0.0
2016,MI_5,0.6352995142835764,114.0,21372.0,-0.39399999999999996,-0.204,-0.433,-0.16399999999999998,58.0,1,0.6815973947121489,1,0.43218390799999995,0.44897959200000004,24090.0,41.0,712.0,9.5,0.08366041469121269,0.1742166927451055,0.2350185974007674,0.7727697063460144,0.0
2018,MI_5,0.6236817165169264,115.0,21372.0,-0.39399999999999996,-0.204,-0.353,-0.41600000000000004,60.0,1,0.6352995142835764,0,0.554022989,0.469387755,24945.0,41.8,710.0,9.7,0.08828571765802877,0.17290067100627335,0.22666526996642017,0.7707896864506306,0.0
2006,MI_6,0.38501447406567635,109.0,15446.0,0.33899999999999997,-0.397,0.261,-0.26899999999999996,53.0,0,0.3316757108086241,0,0.464367816,0.484848485,21864.0,36.9,735.0,8.9,0.09635685042312375,0.08477896288343968,0.21436144421098208,0.8577364102913897,0.0
2008,MI_6,0.39579787678139067,110.0,15446.0,0.33899999999999997,-0.397,0.33899999999999997,-0.33399999999999996,55.0,0,0.38501447406567635,0,0.535632184,0.5,22650.0,37.3,793.0,8.6,0.09903549736886526,0.08525942662880123,0.20790702632911542,0.8574952544812208,0.0
2010,MI_6,0.35144387505200897,111.0,15446.0,0.33899999999999997,-0.397,0.32299999999999995,-0.282,57.0,0,0.39579787678139067,1,0.590804598,0.581632653,21498.0,38.2,762.0,13.6,0.10044798258756532,0.09235597098921412,0.21719328846053504,0.8502456077580745,0.0
2012,MI_6,0.4383791626808082,112.0,15446.0,0.33899999999999997,-0.397,0.408,-0.272,59.0,0,0.35144387505200897,1,0.443678161,0.5204081629999999,22085.0,38.9,788.0,9.3,0.10194437114501856,0.08514085013850063,0.20804728918340362,0.8512123568250546,1.0
2014,MI_6,0.41945504791443,113.0,15446.0,0.33899999999999997,-0.397,0.397,-0.18100000000000002,61.0,0,0.4383791626808082,1,0.462068966,0.540816327,24730.0,38.5,774.0,6.9,0.1085002106445724,0.08351214717034125,0.2005757618312035,0.8485634040162898,0.0
2016,MI_6,0.38303021015901595,114.0,15446.0,0.33899999999999997,-0.397,0.31,-0.022000000000000002,63.0,0,0.41945504791443,1,0.43218390799999995,0.44897959200000004,25873.0,38.8,786.0,4.6,0.11180694897669943,0.07965923958651872,0.19185297201893983,0.8444013443866829,0.0
2018,MI_6,0.4762562787294054,115.0,15446.0,0.33899999999999997,-0.397,0.294,-0.027999999999999997,65.0,0,0.38303021015901595,0,0.554022989,0.469387755,27969.0,38.7,807.0,4.8,0.11610080786597554,0.08017972373322049,0.19567504969127383,0.8468130772956812,0.0
2006,MI_7,0.47939901196955065,109.0,20515.0,0.249,-0.282,0.244,-0.254,69.0,0,0.38352475663561875,0,0.464367816,0.484848485,24224.0,38.2,841.0,7.9,0.09139919978972577,0.05614614059168833,0.23150024824041354,0.896217984287842,0.0
2008,MI_7,0.512104471097155,110.0,20725.0,0.528,0.049,0.51,-0.047,57.0,0,0.47939901196955065,0,0.535632184,0.5,25371.0,38.8,876.0,7.7,0.0972555981750267,0.05574026181188714,0.22627246691903563,0.8971672739572056,0.0
2010,MI_7,0.47499153474003536,111.0,20922.0,-0.233,-0.359,-0.23800000000000002,-0.473,49.0,1,0.512104471097155,1,0.590804598,0.581632653,22823.0,39.9,850.0,13.6,0.09298417381776189,0.05590332693906543,0.22780280845697307,0.8905236359018207,0.0
2012,MI_7,0.4464646332829827,112.0,20725.0,0.528,0.049,0.569,-0.042,61.0,0,0.47499153474003536,1,0.443678161,0.5204081629999999,25020.0,41.3,842.0,9.8,0.09749189844629491,0.041513257799479966,0.2309081567737813,0.9182130897198151,1.0
2014,MI_7,0.4350782198660978,113.0,20725.0,0.528,0.049,0.563,0.159,63.0,0,0.4464646332829827,1,0.462068966,0.540816327,26708.0,41.9,841.0,6.7,0.09811294448380553,0.04092366701095756,0.22849675769034875,0.9144792813710175,0.0
2016,MI_7,0.4209769076841401,114.0,20725.0,0.528,0.049,0.513,0.215,65.0,0,0.4350782198660978,1,0.43218390799999995,0.44897959200000004,29213.0,41.9,844.0,5.0,0.11090853843816469,0.04364299847499868,0.2168711652065742,0.9099735656927486,0.0
2018,MI_7,0.46194483482619075,115.0,20725.0,0.528,0.049,0.536,0.46299999999999997,67.0,0,0.4209769076841401,0,0.554022989,0.469387755,30075.0,42.3,849.0,4.6,0.10304641235952654,0.04229061704993266,0.23083325613379985,0.911621974075209,0.0
2006,MI_8,0.4371205395498024,109.0,20120.0,0.4,0.098,0.434,0.079,43.0,0,0.3766189768066582,0,0.464367816,0.484848485,27203.0,36.1,1029.0,6.5,0.1288272873936735,0.04795090268888803,0.1764176029720423,0.8944327361378678,0.0
2008,MI_8,0.41580856189929094,110.0,20120.0,0.4,0.098,0.405,0.009000000000000001,45.0,0,0.4371205395498024,0,0.535632184,0.5,27449.0,36.8,1083.0,6.9,0.12428592562246803,0.04481456825526879,0.1703679047749101,0.8935417520142018,0.0
2010,MI_8,0.3488340248962656,111.0,20120.0,0.4,0.098,0.408,-0.165,47.0,0,0.41580856189929094,1,0.590804598,0.581632653,25372.0,37.3,1016.0,12.2,0.11989451961861292,0.05206319739534989,0.16381960470403897,0.8775167261342122,0.0
2012,MI_8,0.3888398604907004,112.0,20120.0,0.4,0.098,0.426,0.223,49.0,0,0.3488340248962656,1,0.443678161,0.5204081629999999,27765.0,38.0,1045.0,9.2,0.1483923038283318,0.06152393906727095,0.14829353365805203,0.8651928275924348,1.0
2014,MI_8,0.43517241966230935,113.0,20120.0,0.4,0.098,0.38299999999999995,0.297,51.0,0,0.3888398604907004,1,0.462068966,0.540816327,29833.0,37.7,1016.0,6.4,0.14095540408797008,0.05927046432644191,0.1428886612125466,0.8544431130128061,0.0
2016,MI_8,0.4115133650048652,114.0,21527.0,0.45,0.10800000000000001,0.43700000000000006,0.129,49.0,0,0.43517241966230935,1,0.43218390799999995,0.44897959200000004,30710.0,38.1,1018.0,5.8,0.15479940273130538,0.05669556735076457,0.1443621867881549,0.8502468637944001,0.0
2018,MI_8,0.5196493949176691,115.0,21527.0,0.45,0.10800000000000001,0.474,0.161,51.0,0,0.4115133650048652,0,0.554022989,0.469387755,32309.0,38.4,1074.0,4.6,0.15879364363677848,0.057628817396476864,0.14509332054926236,0.8515155507087147,0.0
2006,MI_9,0.4726491611421799,109.0,29365.0,0.366,-0.053,0.381,-0.016,73.0,0,0.4035164413996299,0,0.464367816,0.484848485,33378.0,39.6,1226.0,7.0,0.18063260196007044,0.1029356475736884,0.1365807990370541,0.7910927504142302,0.0
2008,MI_9,0.5499121033400731,110.0,29365.0,0.366,-0.053,0.33899999999999997,-0.08,75.0,0,0.4726491611421799,0,0.535632184,0.5,35460.0,40.9,1247.0,6.4,0.18060424853265383,0.098690093767921,0.13150357020186507,0.7920264735121133,0.0
2010,MI_9,0.5130684948276918,111.0,20923.0,-0.23600000000000002,-0.21100000000000002,-0.17800000000000002,-0.133,52.0,1,0.5499121033400731,1,0.590804598,0.581632653,31762.0,40.3,1178.0,11.6,0.18392723539356204,0.11587600992956273,0.11843065940666497,0.7751020279129703,0.0
2012,MI_9,0.6453712230304753,112.0,20923.0,-0.23600000000000002,-0.21100000000000002,-0.271,-0.264,54.0,1,0.5130684948276918,1,0.443678161,0.5204081629999999,26972.0,41.4,891.0,11.0,0.11887290171232348,0.11071069075553097,0.20267805875837244,0.8160161278774462,1.0
