year,dist_id,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted,dem_won_2016,dem_vote_share_2016
2014,AL_4,113.0,29701.0,0.361,0.5870000000000001,0.35600000000000004,0.773,49.0,0,0.2593451076543008,1,0.462068966,0.540816327,20821.0,40.9,590.0,7.6,0.06753276399969563,0.06862879954109914,0.23985033042032744,0.8728364638878969,0.0,0.0,0.0
2016,AL_4,114.0,29701.0,0.361,0.5870000000000001,0.399,0.917,51.0,0,0.0,1,0.432183908,0.448979592,22069.0,40.7,588.0,6.1,0.07511931541272668,0.07065111602536614,0.23088428783224274,0.8836233833328698,0.0,0.0,0.0
2006,AL_5,109.0,29100.0,-0.132,0.612,-0.1,0.581,59.0,1,0.7305229261768383,0,0.464367816,0.484848485,22008.0,38.1,639.0,5.8,0.11595708322326545,0.17282076768436558,0.19501045458412247,0.7815342643211386,0.0,0.0,0.3320568661268477
2008,AL_5,110.0,29100.0,-0.132,0.612,-0.208,0.682,61.0,1,1.0,0,0.535632184,0.5,24552.0,38.4,678.0,6.8,0.12495923871691453,0.18024965470664195,0.19597879978492536,0.7708411534609771,0.0,0.0,0.3320568661268477
2010,AL_5,111.0,20901.0,-0.045,0.522,-0.045,0.541,68.0,1,0.5180115038051551,1,0.590804598,0.581632653,23489.0,38.3,712.0,11.2,0.11083530349795667,0.17631051831766925,0.1829877789600309,0.7671195961694999,0.0,0.0,0.3320568661268477
2012,AL_5,112.0,21193.0,0.601,-0.428,0.564,-0.142,58.0,0,0.4206433025041869,1,0.443678161,0.5204081629999999,25089.0,38.9,721.0,9.8,0.13055878511246036,0.17239518293645667,0.1863396919720392,0.7701459759720967,1.0,0.0,0.3320568661268477
2014,AL_5,113.0,21193.0,0.601,-0.428,0.5760000000000001,-0.225,60.0,0,0.3497836450059631,1,0.462068966,0.540816327,25580.0,39.4,741.0,7.6,0.12728544267688602,0.17209321420835735,0.1814862685861436,0.7675944578855647,0.0,0.0,0.3320568661268477
2016,AL_5,114.0,21193.0,0.601,-0.428,0.919,-0.395,62.0,0,0.0,1,0.432183908,0.448979592,26753.0,40.1,769.0,5.2,0.12705728468595665,0.1785078221377656,0.19258023182214334,0.7597360949519247,0.0,0.0,0.3320568661268477
2006,AL_6,109.0,29301.0,0.387,0.228,0.4370000000000001,0.163,59.0,0,0.0,0,0.464367816,0.484848485,28886.0,38.3,858.0,4.0,0.1417024493889081,0.10957331883373912,0.18884095542379034,0.8571498254740464,0.0,0.0,0.2544176377263526
2008,AL_6,110.0,29301.0,0.387,0.228,0.419,0.14400000000000002,61.0,0,0.0,0,0.535632184,0.5,31082.0,37.9,946.0,4.6,0.14343850461930466,0.122663467663515,0.18231748303009074,0.8445354795867444,0.0,0.0,0.2544176377263526
2010,AL_6,111.0,29301.0,0.387,0.228,0.355,0.551,63.0,0,0.0,1,0.590804598,0.581632653,28291.0,37.8,972.0,8.7,0.14493986588708352,0.11945359620856125,0.17761066054557445,0.8293999697690813,0.0,0.0,0.2544176377263526
2012,AL_6,112.0,29301.0,0.387,0.228,0.339,0.342,65.0,0,0.0,1,0.443678161,0.5204081629999999,29386.0,38.6,909.0,5.9,0.1409213344465822,0.14137002214397212,0.1672298253893346,0.8030798272044143,1.0,0.0,0.2544176377263526
2014,AL_6,113.0,29301.0,0.387,0.228,0.332,0.318,67.0,0,0.287020085910597,1,0.462068966,0.540816327,28759.0,39.3,935.0,6.2,0.14462361579131672,0.14491782292461985,0.1814540434106213,0.7932728462602685,0.0,0.0,0.2544176377263526
2016,AL_6,114.0,21500.0,0.778,-0.092,0.782,-0.16,62.0,0,0.2372752979196122,1,0.432183908,0.448979592,31291.0,39.0,943.0,4.4,0.15564031555638616,0.14857824065421885,0.16983525600729427,0.7848459878693148,0.0,0.0,0.2544176377263526
2006,AL_7,109.0,20302.0,-0.27,0.454,-0.254,0.342,39.0,1,0.7503590028924791,0,0.464367816,0.484848485,16275.0,34.8,600.0,10.4,0.0663495822556212,0.6367161918118133,0.2103936653678995,0.33964139473040106,0.0,1.0,1.0
2008,AL_7,110.0,20302.0,-0.27,0.454,-0.29100000000000004,0.393,41.0,1,1.0,0,0.535632184,0.5,18289.0,35.4,661.0,10.0,0.07177142663984992,0.6302465901600555,0.21534132202072104,0.3433873611979651,0.0,1.0,1.0
2010,AL_7,111.0,20302.0,-0.27,0.454,-0.234,0.7,43.0,1,1.0,1,0.590804598,0.581632653,16835.0,34.7,695.0,14.8,0.06938620773049484,0.6381057117552282,0.213918747119938,0.34193893124781444,0.0,1.0,1.0
2012,AL_7,112.0,21102.0,-0.39,0.404,-0.364,0.329,47.0,1,0.7248470193969859,1,0.443678161,0.5204081629999999,16806.0,35.5,664.0,14.3,0.07705692633527746,0.632307665267407,0.2140354628834904,0.3428645081158036,1.0,1.0,1.0
2014,AL_7,113.0,21102.0,-0.39,0.404,-0.406,0.478,49.0,1,0.7589887548758792,1,0.462068966,0.540816327,17611.0,35.2,702.0,12.4,0.0766613058388961,0.6393440696760738,0.22720950555543315,0.3289741725599054,0.0,1.0,1.0
2016,AL_7,114.0,21102.0,-0.39,0.404,-0.398,0.4370000000000001,51.0,1,1.0,1,0.432183908,0.448979592,19440.0,36.5,701.0,10.9,0.07933987350329763,0.6345221819929991,0.2191653020446795,0.33009329507383983,0.0,1.0,1.0
2006,AR_1,109.0,29702.0,-0.293,0.956,-0.315,0.949,64.0,1,0.6656773685763946,0,0.464367816,0.484848485,17538.0,38.1,524.0,8.6,0.06103265522563596,0.16923808423466258,0.2621364688037872,0.8044730223340059,0.0,0.0,0.0
2008,AR_1,110.0,29702.0,-0.293,0.956,-0.37,0.843,66.0,1,0.6926455577996395,0,0.535632184,0.5,18822.0,38.5,568.0,7.7,0.06058945191313341,0.1685965430639681,0.25683705126311124,0.8077470822868962,0.0,0.0,0.0
2010,AR_1,111.0,29702.0,-0.293,0.956,-0.301,0.953,68.0,1,1.0,1,0.590804598,0.581632653,18116.0,38.8,570.0,11.5,0.061603748101115074,0.1679325899483271,0.24869801121758095,0.8070442458340716,0.0,0.0,0.0
2012,AR_1,112.0,21106.0,0.381,0.469,0.322,0.604,46.0,0,0.4563912975024929,1,0.443678161,0.5204081629999999,19842.0,39.4,577.0,10.0,0.0681008106488345,0.18022159471946836,0.26286224455510315,0.7865913114792319,1.0,0.0,0.0
2014,AR_1,113.0,21106.0,0.381,0.469,0.332,0.448,48.0,0,0.4103678404084944,1,0.462068966,0.540816327,20450.0,39.6,612.0,7.2,0.0697257191510065,0.18308702791461406,0.25580932477484203,0.7885588230415816,0.0,0.0,0.0
2016,AR_1,114.0,21106.0,0.381,0.469,0.4320000000000001,0.364,50.0,0,0.338609651880188,1,0.432183908,0.448979592,21826.0,39.9,582.0,7.2,0.07343058673093272,0.17754325626642306,0.25980353656234456,0.7771659825307654,0.0,0.0,0.0
2006,AR_2,109.0,29703.0,-0.268,0.055,-0.256,0.058,59.0,1,0.5817012611713305,0,0.464367816,0.484848485,21868.0,36.5,701.0,5.5,0.09998241069883428,0.20765588518158115,0.2160831463288008,0.7502957555881493,0.0,0.0,0.3868646614712719
2008,AR_2,110.0,29703.0,-0.268,0.055,-0.3,0.265,61.0,1,0.6052796129964179,0,0.535632184,0.5,23395.0,36.7,737.0,6.0,0.1033255810426854,0.20472250981213908,0.21369163896842608,0.7423808585053013,0.0,0.0,0.3868646614712719
2010,AR_2,111.0,29703.0,-0.268,0.055,-0.285,0.068,63.0,1,1.0,1,0.590804598,0.581632653,23840.0,36.1,747.0,8.1,0.11285147915804222,0.2144527062170281,0.20379024297041684,0.7446700952138331,0.0,0.0,0.3868646614712719
2012,AR_2,112.0,21107.0,0.41,0.421,0.424,0.292,44.0,0,0.3979080570870607,1,0.443678161,0.5204081629999999,24849.0,36.4,748.0,7.9,0.12181065443470908,0.22255436673392814,0.21036165987807293,0.7391681341090707,1.0,0.0,0.3868646614712719
2014,AR_2,113.0,21107.0,0.41,0.421,0.387,0.284,46.0,0,0.4170404413797171,1,0.462068966,0.540816327,24738.0,36.6,783.0,6.3,0.12181916263621773,0.2223168316308047,0.20546827690704805,0.7303054502952431,0.0,0.0,0.3868646614712719
2016,AR_2,114.0,21503.0,0.471,0.18600000000000005,0.466,0.177,60.0,0,0.456751269035533,1,0.432183908,0.448979592,26855.0,36.9,804.0,4.7,0.12178214299361335,0.22327648567916106,0.20273833257129456,0.7100585166728376,0.0,0.0,0.3868646614712719
2006,AR_3,109.0,20101.0,0.401,0.248,0.354,0.29100000000000004,56.0,0,0.3910655187708265,0,0.464367816,0.484848485,20461.0,35.2,641.0,5.4,0.0856818092737036,0.02388716863298449,0.21929473862997947,0.866460235958139,0.0,0.0,0.0
2008,AR_3,110.0,20101.0,0.401,0.248,0.37,0.263,58.0,0,0.3776801178555075,0,0.535632184,0.5,21384.0,35.1,668.0,4.7,0.08873630335398636,0.024770974115837386,0.21228757706932888,0.8767244934359828,0.0,0.0,0.0
2010,AR_3,111.0,20101.0,0.401,0.248,0.451,0.057,60.0,0,0.0,1,0.590804598,0.581632653,21567.0,35.2,699.0,7.7,0.09669107626333293,0.026398706230806968,0.21026777872670335,0.8627465944675619,0.0,0.0,0.0
2012,AR_3,112.0,21108.0,0.34700000000000003,0.5670000000000001,0.308,0.574,55.0,0,0.2756492445995817,1,0.443678161,0.5204081629999999,22754.0,35.0,709.0,6.7,0.09929853293476648,0.027927505353092075,0.2068943585829676,0.8569889652102016,1.0,0.0,0.0
2014,AR_3,113.0,21108.0,0.34700000000000003,0.5670000000000001,0.331,0.49,57.0,0,0.0,1,0.462068966,0.540816327,24013.0,35.4,736.0,5.3,0.10222371546443304,0.030884068841938575,0.20227267991832312,0.8612443742967871,0.0,0.0,0.0
2016,AR_3,114.0,21108.0,0.34700000000000003,0.5670000000000001,0.34600000000000003,0.838,59.0,0,0.0,1,0.432183908,0.448979592,25715.0,35.3,756.0,3.3,0.10912611726726404,0.031047407763677592,0.1973302679175108,0.8304876252302524,0.0,0.0,0.0
2006,AR_4,109.0,20102.0,-0.201,0.89,-0.273,0.779,45.0,1,1.0,0,0.464367816,0.484848485,17072.0,39.0,508.0,9.0,0.06607213169941419,0.2385804500792012,0.2620237032495033,0.7108480088488925,0.0,0.0,0.0
2008,AR_4,110.0,20102.0,-0.201,0.89,-0.241,0.7190000000000001,47.0,1,0.7473134571901443,0,0.535632184,0.5,18806.0,39.0,553.0,8.7,0.07281113084844194,0.2421252326095585,0.2511805925525701,0.7082544133560522,0.0,0.0,0.0
2010,AR_4,111.0,20102.0,-0.201,0.89,-0.218,0.828,49.0,1,1.0,1,0.590804598,0.581632653,18481.0,39.8,564.0,12.1,0.06973635714362181,0.2528915988786882,0.2533595768011415,0.7043603001787798,0.0,0.0,0.0
2012,AR_4,112.0,20102.0,-0.201,0.89,-0.114,0.722,51.0,1,0.5889428464699289,1,0.443678161,0.5204081629999999,19677.0,40.5,547.0,9.4,0.0745341441875625,0.19970164055905484,0.2520092600072988,0.7455030184169399,1.0,0.0,0.0
2014,AR_4,113.0,21301.0,0.61,0.14300000000000002,0.642,0.202,37.0,0,0.3813302188937318,1,0.462068966,0.540816327,20458.0,40.0,559.0,8.5,0.07142867082169688,0.20024991407464304,0.2657535619017404,0.7489824628781585,0.0,0.0,0.0
2016,AR_4,114.0,21563.0,0.5479999999999999,0.315,0.526,0.423,49.0,0,0.4419561680543593,1,0.432183908,0.448979592,21343.0,40.8,555.0,5.8,0.07079871826139178,0.19955903229580926,0.25774336751021004,0.7437284044948256,0.0,0.0,0.0
2006,AZ_1,109.0,20303.0,0.265,0.199,0.273,0.202,48.0,0,0.38225506162246814,0,0.464367816,0.484848485,19726.0,35.7,661.0,5.0,0.0727549875849639,0.012084972807441629,0.19662458930403207,0.6577832620935326,0.0,1.0,0.538781803579276
2008,AZ_1,110.0,20303.0,0.265,0.199,0.256,0.177,50.0,0,0.4563773239269928,0,0.535632184,0.5,21428.0,35.9,747.0,7.1,0.07530988222325592,0.02026791961629721,0.18348754151633487,0.6833565916017454,0.0,1.0,0.538781803579276
2010,AZ_1,111.0,20902.0,-0.161,0.005,-0.066,0.125,60.0,1,0.5863086389552716,1,0.590804598,0.581632653,19297.0,38.1,730.0,13.7,0.07795211922088822,0.017996233406004033,0.18275657362770084,0.7037875763809992,0.0,1.0,0.538781803579276
2012,AZ_1,112.0,21103.0,0.62,-0.345,0.507,-0.069,54.0,0,0.4679720253337672,1,0.443678161,0.5204081629999999,22805.0,36.3,764.0,12.2,0.09201251961378486,0.02495343888109411,0.1684073468325986,0.6456525890196013,1.0,1.0,0.538781803579276
2014,AZ_1,113.0,20902.0,-0.161,0.005,-0.249,0.16699999999999998,64.0,1,0.5194188722669736,1,0.462068966,0.540816327,22818.0,37.0,770.0,10.6,0.09162357835625592,0.02465602611942822,0.17757072546603678,0.6575206289653531,0.0,1.0,0.538781803579276
2016,AZ_1,114.0,20902.0,-0.161,0.005,-0.25,0.173,66.0,1,0.5261136380824789,1,0.432183908,0.448979592,23997.0,37.5,790.0,9.0,0.09376548393321894,0.023462559523499068,0.16950440982418075,0.6539539771867877,0.0,1.0,0.538781803579276
2006,AZ_2,109.0,20304.0,0.7490000000000001,0.087,0.825,0.009000000000000001,49.0,0,0.39391049855867616,0,0.464367816,0.484848485,25474.0,38.5,975.0,4.8,0.09150608618144343,0.031973482632795744,0.19890365170886606,0.8231313890977967,0.0,0.0,0.4304150735398934
2008,AZ_2,110.0,20304.0,0.7490000000000001,0.087,0.79,0.006999999999999999,51.0,0,0.3988550891598205,0,0.535632184,0.5,27718.0,38.1,1119.0,6.2,0.09346616382853608,0.03334345330373326,0.18828490708959406,0.8325887926539102,0.0,0.0,0.4304150735398934
2010,AZ_2,111.0,20304.0,0.7490000000000001,0.087,0.7190000000000001,0.126,53.0,0,0.3846902993645203,1,0.590804598,0.581632653,26093.0,39.1,1022.0,12.5,0.0943233569415886,0.032336709567689685,0.18864468306551926,0.8603894092859138,0.0,0.0,0.4304150735398934
2012,AZ_2,112.0,20304.0,0.7490000000000001,0.087,0.6890000000000001,0.002,55.0,0,0.323712040739815,1,0.443678161,0.5204081629999999,24279.0,40.6,844.0,9.1,0.12890954326714793,0.04893693981149747,0.1426559519405198,0.8081347931987254,1.0,0.0,0.4304150735398934
2014,AZ_2,113.0,21199.0,-0.123,0.001,-0.097,-0.043,69.0,1,0.5041988625086407,1,0.462068966,0.540816327,25887.0,40.9,843.0,7.9,0.1327520630094413,0.03617208668286033,0.14969791146590075,0.813749936889582,0.0,0.0,0.4304150735398934
2016,AZ_2,114.0,21501.0,0.345,-0.001,0.321,0.006,50.0,0,0.499632834200696,1,0.432183908,0.448979592,25908.0,40.8,852.0,6.6,0.13531413866098482,0.04048175768225023,0.14921759342529434,0.8159165432986981,0.0,0.0,0.4304150735398934
2006,AZ_3,109.0,29501.0,0.7490000000000001,0.008,0.789,-0.17,57.0,0,0.0,0,0.464367816,0.484848485,30008.0,36.0,1082.0,4.1,0.1373199825610898,0.029989207887533325,0.16502497909474906,0.8611433921539198,0.0,1.0,1.0
2008,AZ_3,110.0,29501.0,0.7490000000000001,0.008,0.748,-0.036000000000000004,59.0,0,0.392134194106048,0,0.535632184,0.5,30822.0,36.7,1211.0,5.1,0.13454165356677678,0.03853341118410755,0.15449159497454198,0.8381057763369033,0.0,1.0,1.0
2010,AZ_3,111.0,29501.0,0.7490000000000001,0.008,0.818,-0.11,61.0,0,0.4375545719480343,1,0.590804598,0.581632653,30117.0,37.9,1117.0,9.3,0.15100022691369908,0.0321104563855972,0.1563204137055874,0.8561034726467821,0.0,1.0,1.0
2012,AZ_3,112.0,21104.0,0.7120000000000001,0.222,0.705,0.179,36.0,0,0.4406095759628202,1,0.443678161,0.5204081629999999,20625.0,30.1,865.0,12.6,0.06001958972720262,0.048178224837273284,0.15505338547998304,0.7292338471584475,1.0,1.0,1.0
2014,AZ_3,113.0,20305.0,-0.599,-0.243,-0.511,-0.378,66.0,1,0.6111052497657186,1,0.462068966,0.540816327,20035.0,31.0,844.0,10.2,0.063037646657923,0.04471952229438173,0.1552675339015399,0.7426349094395993,0.0,1.0,1.0
2016,AZ_3,114.0,20305.0,-0.599,-0.243,-0.765,-0.442,68.0,1,0.5575174607432672,1,0.432183908,0.448979592,21896.0,32.7,881.0,9.5,0.06759814112755289,0.04462011687075626,0.16677212329386246,0.6425246316550665,0.0,1.0,1.0
2006,AZ_4,109.0,29101.0,-0.421,0.12,-0.485,0.053,63.0,1,0.7320567806581394,0,0.464367816,0.484848485,20833.0,28.2,815.0,5.4,0.04999236304392098,0.07762683004095673,0.1610492611952119,0.6786170886792026,0.0,0.0,0.2854664779849921
2008,AZ_4,110.0,29101.0,-0.421,0.12,-0.477,0.043,65.0,1,0.7519409782796873,0,0.535632184,0.5,21836.0,28.4,966.0,6.7,0.043869590952162286,0.07100407959591562,0.15358869073371678,0.7609932767622288,0.0,0.0,0.2854664779849921
2010,AZ_4,111.0,29101.0,-0.421,0.12,-0.4270000000000001,-0.047,67.0,1,0.7724181273459829,1,0.590804598,0.581632653,20248.0,28.7,842.0,14.6,0.04933353653201932,0.10330536529197112,0.16158387731314894,0.6813463606268679,0.0,0.0,0.2854664779849921
2012,AZ_4,112.0,29101.0,-0.421,0.12,-0.475,0.267,69.0,1,0.7086059154150925,1,0.443678161,0.5204081629999999,21930.0,45.7,772.0,13.0,0.08631105550014496,0.017070778672208034,0.21289228041798852,0.8745854031386595,1.0,0.0,0.2854664779849921
2014,AZ_4,113.0,21103.0,0.62,-0.345,0.63,-0.35200000000000004,56.0,0,0.29799923296029923,1,0.462068966,0.540816327,22619.0,47.2,788.0,9.4,0.08748559770543869,0.017962351108193574,0.2223346562107597,0.8857935494063395,0.0,0.0,0.2854664779849921
2016,AZ_4,114.0,21103.0,0.62,-0.345,0.762,-0.519,58.0,0,0.2693410596223895,1,0.432183908,0.448979592,24763.0,47.9,810.0,7.1,0.0882891774685032,0.01642330198578681,0.2177321250664958,0.8778626359267028,0.0,0.0,0.2854664779849921
2006,AZ_5,109.0,29502.0,0.5589999999999999,-0.018000000000000002,0.599,-0.207,48.0,0,0.39097006317365496,0,0.464367816,0.484848485,30090.0,36.1,1074.0,3.8,0.17266424906733785,0.030314312734096342,0.13203666609577566,0.8397638000491463,0.0,0.0,0.3590483687571066
2008,AZ_5,110.0,20700.0,-0.056,0.028,-0.099,0.115,68.0,1,0.5205031356534272,0,0.535632184,0.5,32384.0,36.8,1170.0,4.5,0.18183927582176304,0.03177416126945823,0.11216670485560233,0.8572106027954302,0.0,0.0,0.3590483687571066
2010,AZ_5,111.0,20700.0,-0.056,0.028,0.001,-0.18,70.0,1,0.5495357635380792,1,0.590804598,0.581632653,30455.0,37.4,1130.0,9.8,0.18352749505637103,0.042097309999606335,0.1224066767002904,0.8339500882736818,0.0,0.0,0.3590483687571066
2012,AZ_5,112.0,21105.0,0.633,-0.325,0.644,-0.256,50.0,0,0.4539265694651277,1,0.443678161,0.5204081629999999,31081.0,37.8,1155.0,6.4,0.14441644537151815,0.027123687486946074,0.1551118501178583,0.8621234026739868,1.0,0.0,0.3590483687571066
2014,AZ_5,113.0,29500.0,0.6729999999999999,-0.272,0.71,-0.389,56.0,0,0.3280939284184004,1,0.462068966,0.540816327,31803.0,36.5,1134.0,6.1,0.14007199519861385,0.02680176750388065,0.14541212964254502,0.8584870770793956,0.0,0.0,0.3590483687571066
2016,AZ_5,114.0,29500.0,0.6729999999999999,-0.272,0.637,-0.32,58.0,0,0.3042186968901668,1,0.432183908,0.448979592,33273.0,37.5,1257.0,5.0,0.14920839118085366,0.03512374062233318,0.1386009603749793,0.8468189170944199,0.0,0.0,0.3590483687571066
2006,AZ_6,109.0,20100.0,0.855,-0.518,0.935,-0.354,44.0,0,0.0,0,0.464367816,0.484848485,29493.0,33.2,1132.0,3.6,0.11685330465224175,0.023296005736218317,0.16058458813108947,0.8467259268632165,0.0,0.0,0.3786970941056084
2008,AZ_6,110.0,20100.0,0.855,-0.518,0.937,-0.348,46.0,0,0.0,0,0.535632184,0.5,29921.0,35.1,1193.0,5.3,0.11141013863370636,0.02689264239184901,0.16488433272089528,0.8497244028728913,0.0,0.0,0.3786970941056084
2010,AZ_6,111.0,20100.0,0.855,-0.518,0.964,-0.265,48.0,0,0.3563058767617478,1,0.590804598,0.581632653,28326.0,35.8,1151.0,11.0,0.12260057198902174,0.03790560532757498,0.15743709357048075,0.8173065828189003,0.0,0.0,0.3786970941056084
2012,AZ_6,112.0,20100.0,0.855,-0.518,0.913,-0.408,50.0,0,0.3047669811637511,1,0.443678161,0.5204081629999999,32128.0,40.8,1124.0,7.6,0.17916272812952816,0.02816094419709893,0.13274865374688088,0.8599287810994505,1.0,0.0,0.3786970941056084
2014,AZ_6,113.0,21105.0,0.633,-0.325,0.657,-0.318,52.0,0,0.35211196515870385,1,0.462068966,0.540816327,33507.0,41.4,1104.0,6.3,0.1909819109178836,0.02211520852974491,0.12844401337520436,0.8592741306456317,0.0,0.0,0.3786970941056084
2016,AZ_6,114.0,21105.0,0.633,-0.325,0.629,-0.393,54.0,0,0.3513835495755246,1,0.432183908,0.448979592,35935.0,42.3,1175.0,5.0,0.2074882056968315,0.021975061978932398,0.12913977426069856,0.8468205069196733,0.0,0.0,0.3786970941056084
2006,AZ_7,109.0,20305.0,-0.599,-0.243,-0.604,-0.269,58.0,1,0.6482784903593078,0,0.464367816,0.484848485,19640.0,31.0,727.0,8.4,0.05724123472946618,0.03620331488904841,0.1889855219774984,0.606244798648125,0.0,1.0,0.7525306927200459
2008,AZ_7,110.0,20305.0,-0.599,-0.243,-0.584,-0.042,60.0,1,0.6334468514489326,0,0.535632184,0.5,20915.0,31.6,820.0,9.2,0.05804505621909616,0.03582881207847581,0.16713843253113295,0.7133695033721935,0.0,1.0,0.7525306927200459
2010,AZ_7,111.0,20305.0,-0.599,-0.243,-0.565,-0.314,62.0,1,0.6586375172866915,1,0.590804598,0.581632653,20230.0,31.1,869.0,14.7,0.05693260993256492,0.03731607697039573,0.16429899487918126,0.7341132858529447,0.0,1.0,0.7525306927200459
2012,AZ_7,112.0,20305.0,-0.599,-0.243,-0.655,-0.113,64.0,1,0.5317655667908462,1,0.443678161,0.5204081629999999,19870.0,29.0,824.0,12.6,0.052493274188790365,0.09736011060373928,0.15186806942369416,0.6882894076799996,1.0,1.0,0.7525306927200459
2014,AZ_7,113.0,29101.0,-0.421,0.12,-0.405,0.092,71.0,1,1.0,1,0.462068966,0.540816327,20334.0,28.8,814.0,10.3,0.052650477205149065,0.09458660785308136,0.15629893760753988,0.6298243062080571,0.0,1.0,0.7525306927200459
2016,AZ_7,114.0,21502.0,-0.455,-0.018000000000000002,-0.483,-0.013,37.0,1,1.0,1,0.432183908,0.448979592,21835.0,29.7,889.0,6.4,0.05362866223437078,0.0986342647182812,0.16078090194492334,0.5736748017747105,0.0,1.0,0.7525306927200459
2006,AZ_8,109.0,15105.0,0.35100000000000003,-0.534,0.411,-0.463,64.0,0,0.37488323571725657,0,0.464367816,0.484848485,25857.0,41.0,831.0,4.6,0.1444053528108049,0.03241724672000353,0.15866866553483286,0.8218906405802419,0.0,0.0,0.0
2008,AZ_8,110.0,20701.0,-0.11,0.076,-0.13699999999999998,0.233,38.0,1,0.5631328110617929,0,0.535632184,0.5,26804.0,41.0,906.0,5.1,0.13555086113081638,0.0360051055135104,0.15111562263618514,0.8628971045676579,0.0,0.0,0.0
2010,AZ_8,111.0,20701.0,-0.11,0.076,-0.08,-0.189,40.0,1,0.5610215439968518,1,0.590804598,0.581632653,26643.0,43.1,943.0,9.6,0.1456109814892924,0.034359866949283766,0.1506791352771267,0.8577313037582022,0.0,0.0,0.0
2012,AZ_8,112.0,21199.0,-0.123,0.001,-0.3,0.226,67.0,1,0.507628375501094,1,0.443678161,0.5204081629999999,30061.0,40.5,1064.0,7.6,0.12256754500948215,0.04923472249967845,0.1748302651995085,0.8551582686366211,1.0,0.0,0.0
2014,AZ_8,113.0,20304.0,0.7490000000000001,0.087,0.7070000000000001,0.253,57.0,0,0.3562567984384079,1,0.462068966,0.540816327,31051.0,42.0,1070.0,6.0,0.12144896070989245,0.05140595922744525,0.18421640574895126,0.8413584368067457,0.0,0.0,0.0
2016,AZ_8,114.0,20304.0,0.7490000000000001,0.087,0.6940000000000001,-0.044,59.0,0,0.0,1,0.432183908,0.448979592,31315.0,42.6,1115.0,5.4,0.13680191077186135,0.038793064889822634,0.1698762062130756,0.8425197856643549,0.0,0.0,0.0
2014,AZ_9,113.0,21300.0,-0.107,0.057,-0.12,-0.093,38.0,1,0.5219497154309647,1,0.462068966,0.540816327,27933.0,33.6,955.0,6.1,0.1457348818044798,0.05490558719276748,0.12510753893211324,0.7639176516852575,0.0,1.0,0.6094158360519818
2016,AZ_9,114.0,21300.0,-0.107,0.057,-0.11,0.135,40.0,1,0.5663726430169383,1,0.432183908,0.448979592,30582.0,33.5,1039.0,5.5,0.15538010100675334,0.06502851490499706,0.1350805989022335,0.7359420371139908,0.0,1.0,0.6094158360519818
2006,CA_1,109.0,29901.0,-0.396,0.057,-0.373,0.031,55.0,1,0.7030846229245254,0,0.464367816,0.484848485,22407.0,35.8,997.0,7.1,0.11401575995701035,0.01758759940991179,0.16037816906638785,0.7816615381030674,0.0,0.0,0.4094689780789464
2008,CA_1,110.0,29901.0,-0.396,0.057,-0.307,0.034,57.0,1,0.695601701324162,0,0.535632184,0.5,24170.0,36.0,1134.0,7.7,0.11566288262868332,0.01965793385982087,0.15658359874121527,0.7897634015782955,0.0,0.0,0.4094689780789464
2010,CA_1,111.0,29901.0,-0.396,0.057,-0.35,-0.102,59.0,1,0.7445918732237969,1,0.590804598,0.581632653,23030.0,37.1,1135.0,12.2,0.11436135791979204,0.01808533984570628,0.1509751678267769,0.7788498871776404,0.0,0.0,0.4094689780789464
2012,CA_1,112.0,29901.0,-0.396,0.057,-0.395,-0.062,61.0,1,0.6692426514015719,1,0.443678161,0.5204081629999999,21675.0,42.3,954.0,14.0,0.10204202127210923,0.014358533163516337,0.1694950755882444,0.8727848581718807,1.0,0.0,0.4094689780789464
2014,CA_1,113.0,21302.0,0.55,0.095,0.57,0.188,54.0,0,0.4261742343132357,1,0.462068966,0.540816327,22840.0,42.6,927.0,9.2,0.10602200363724402,0.015107794174779147,0.1707365137635341,0.8581798577758759,0.0,0.0,0.4094689780789464
2016,CA_1,114.0,21302.0,0.55,0.095,0.556,0.025,56.0,0,0.3896992217107574,1,0.432183908,0.448979592,23679.0,43.0,994.0,7.4,0.10536405550925676,0.013193261296827758,0.17562098065595125,0.8705405013353964,0.0,0.0,0.4094689780789464
2006,CA_10,109.0,29705.0,-0.308,-0.16899999999999998,-0.354,-0.182,55.0,1,0.6571400832077785,0,0.464367816,0.484848485,34458.0,37.2,1736.0,6.1,0.15020363619340754,0.07218844540150855,0.13218358856126347,0.6481248500523721,0.0,0.0,0.4829954259126403
2008,CA_10,110.0,29705.0,-0.308,-0.16899999999999998,-0.354,-0.062,57.0,1,0.6645017468313292,0,0.535632184,0.5,39360.0,38.0,1827.0,6.3,0.16625704743778505,0.0806032965849104,0.1181355262685388,0.6686953711351312,0.0,0.0,0.4829954259126403
2010,CA_10,111.0,20958.0,-0.309,-0.096,-0.466,-0.129,65.0,1,0.6766067236178428,1,0.590804598,0.581632653,35399.0,38.9,1700.0,11.3,0.1734374407443146,0.07127818112610733,0.12633347238667506,0.6466036572433448,0.0,0.0,0.4829954259126403
